airline_key,airline_id,airline_code,airline_name,airline_country,airline_active,comparison_threshold_20,comparison_threshold_50,comparison_threshold_100,dashboard_default_eligible,non_codeshare_route_presence_count,all_listed_route_presence_count,route_presence_uplift,non_codeshare_airport_coverage,all_listed_airport_coverage,airport_coverage_uplift,non_codeshare_country_coverage,all_listed_country_coverage,country_coverage_uplift,non_codeshare_top1_origin_share,all_listed_top1_origin_share,top1_origin_share_difference,non_codeshare_origin_airport_hhi,all_listed_origin_airport_hhi,origin_hhi_difference,non_codeshare_effective_hubs,all_listed_effective_hubs,effective_hubs_difference
id:242,242,KM,Air Malta,Malta,Y,True,True,False,True,80,84,4,40,41,1,17,18,1,0.475,0.464285714285714,-0.0107142857142857,0.233125,0.223639455782313,-0.0094855442176871,4.28954423592493,4.47148288973384,0.181938653808908
id:1057,1057,MK,Air Mauritius,Mauritius,Y,True,False,False,False,39,43,4,21,23,2,13,14,1,0.461538461538462,0.441860465116279,-0.0196779964221825,0.228139381985536,0.210383991346674,-0.0177553906388621,4.38328530259366,4.75321336760926,0.369928065015598
id:316,316,NX,Air Macau,Macao,Y,True,True,False,True,52,56,4,27,29,2,7,8,1,0.5,0.5,0,0.259615384615385,0.258928571428571,-0.000686813186813351,3.85185185185185,3.86206896551724,0.0102171136653921
id:3233,3233,QV,Lao Airlines,Lao Peoples Democratic Republic,Y,True,False,False,False,42,46,4,17,18,1,7,7,0,0.285714285714286,0.282608695652174,-0.00310559006211181,0.134920634920635,0.132325141776938,-0.00259549314369731,7.41176470588235,7.55714285714286,0.145378151260505
id:4599,4599,SC,Shandong Airlines,China,Y,True,True,True,True,310,314,4,58,59,1,5,5,0,0.109677419354839,0.10828025477707,-0.00139716457776864,0.0408740894901145,0.0412187106982028,0.000344621208088307,24.4653767820774,24.2608267716535,-0.204550010423851
id:20976,20976,W3,World Scale Airlines,United States,Y,True,True,False,True,66,70,4,25,27,2,10,12,2,0.242424242424242,0.257142857142857,0.0147186147186147,0.114325068870523,0.115918367346939,0.00159329847641533,8.74698795180723,8.62676056338028,-0.120227388426946
id:3778,3778,WY,Oman Air,Oman,Y,True,True,False,True,92,96,4,45,46,1,27,28,1,0.456521739130435,0.4375,-0.0190217391304348,0.215973534971645,0.199652777777778,-0.0163207571938667,4.63019693654267,5.00869565217391,0.37849871563124
id:3490,3490,ME,Middle East Airlines,Lebanon,Y,True,True,False,True,62,65,3,32,33,1,23,24,1,0.483870967741935,0.476923076923077,-0.00694789081885855,0.244016649323621,0.236923076923077,-0.00709357240054437,4.09808102345416,4.22077922077922,0.122698197325064
id:897,897,2P,Air Philippines,Philippines,Y,True,False,False,False,32,34,2,17,18,1,2,2,0,0.5,0.5,0,0.265625,0.264705882352941,-0.000919117647058765,3.76470588235294,3.77777777777778,0.0130718954248357
id:2354,2354,7F,First Air,Canada,Y,True,True,False,True,72,74,2,32,33,1,1,1,0,0.125,0.135135135135135,0.0101351351351351,0.0547839506172839,0.0555149744338934,0.000731023816609416,18.2535211267606,18.0131578947368,-0.240363232023725
id:1629,1629,9K,Cape Air,United States,Y,True,True,False,True,84,86,2,39,39,0,6,6,0,0.130952380952381,0.127906976744186,-0.00304540420819491,0.052437641723356,0.0513791238507301,-0.00105851787262591,19.0702702702703,19.4631578947368,0.392887624466582
id:13983,13983,AD,Azul,Brazil,Y,True,True,True,True,391,393,2,101,101,0,1,1,0,0.127877237851662,0.127226463104326,-0.000650774747336713,0.0348048482152786,0.034619842148541,-0.00018500606673761,28.7316293929712,28.8851692537872,0.153539860815929
id:1478,1478,B2,Belavia Belarusian Airlines,Belarus,Y,True,True,False,True,80,82,2,41,42,1,29,30,1,0.4875,0.48780487804878,0.000304878048780488,0.244375,0.244497323022011,0.000122323022010679,4.0920716112532,4.09002433090024,-0.00204728035295343
id:1942,1942,CY,Cyprus Airways,Cyprus,Y,True,False,False,False,29,31,2,15,16,1,12,13,1,0.482758620689655,0.483870967741935,0.0011123470522803,0.253269916765755,0.252861602497399,-0.00040831426835658,3.94835680751174,3.95473251028807,0.00637570277632982
id:2585,2585,DC,Golden Air,Sweden,Y,False,False,False,False,18,20,2,10,11,1,1,1,0,0.388888888888889,0.4,0.0111111111111111,0.203703703703704,0.205,0.00129629629629632,4.90909090909091,4.8780487804878,-0.0310421286031044
id:5038,5038,GE,TransAsia Airways,Taiwan,Y,True,True,False,True,90,92,2,34,35,1,8,8,0,0.2,0.206521739130435,0.00652173913043477,0.0802469135802469,0.0812854442344045,0.00103853065415761,12.4615384615385,12.3023255813953,-0.159212880143111
id:2638,2638,GF,Gulf Air Bahrain,Bahrain,Y,True,True,False,True,75,77,2,39,40,1,24,25,1,0.493333333333333,0.480519480519481,-0.0128138528138528,0.250133333333333,0.238320121437005,-0.0118132118963287,3.99786780383795,4.19603680113234,0.198168997294388
id:4234,4234,GZ,Air Rarotonga,Cook Islands,Y,False,False,False,False,11,13,2,6,7,1,1,2,1,0.454545454545455,0.461538461538462,0.00699300699300703,0.272727272727273,0.266272189349112,-0.00645508337816031,3.66666666666667,3.75555555555556,0.088888888888889
id:116,116,I9,Air Italy,Italy,Y,False,False,False,False,2,4,2,2,4,2,2,2,0,0.5,0.25,-0.25,0.5,0.25,-0.25,2,4,2
id:1006,1006,KC,Air Astana,Kazakhstan,Y,True,True,True,True,116,118,2,38,39,1,20,21,1,0.258620689655172,0.254237288135593,-0.00438340151957922,0.123365041617122,0.12295317437518,-0.00041186724194292,8.10602409638554,8.13317757009346,0.027153473707914
id:3329,3329,LG,Luxair,Luxembourg,Y,True,True,True,True,108,110,2,54,55,1,20,20,0,0.444444444444444,0.445454545454545,0.00101010101010102,0.204389574759945,0.205123966942149,0.000734392182203697,4.89261744966443,4.8751007252216,-0.0175167244428351
id:524,524,NF,Air Vanuatu,Vanuatu,Y,True,True,False,True,90,92,2,31,32,1,4,5,1,0.2,0.206521739130435,0.00652173913043477,0.0730864197530864,0.0744328922495274,0.00134647249644099,13.6824324324324,13.4349206349206,-0.247511797511796
id:2117,2117,T3,Eastern Airways,United Kingdom,Y,True,False,False,False,30,32,2,15,17,2,3,3,0,0.3,0.28125,-0.01875,0.135555555555556,0.12109375,-0.0144618055555555,7.37704918032787,8.25806451612903,0.881015335801163
id:1048,1048,TD,Atlantis European Airways,Armenia,Y,False,False,False,False,2,4,2,2,3,1,2,3,1,0.5,0.5,0,0.5,0.375,-0.125,2,2.66666666666667,0.666666666666667
id:1034,1034,XL,Aerolane,Ecuador,Y,False,False,False,False,12,14,2,7,7,0,2,2,0,0.333333333333333,0.357142857142857,0.0238095238095238,0.208333333333333,0.214285714285714,0.00595238095238096,4.8,4.66666666666667,-0.133333333333334
id:16150,16150,YO,TransHolding System,Brazil,Y,False,False,False,False,0,2,2,0,2,2,0,2,2,,0.5,,,0.5,,,2,
id:5281,5281,HY,Uzbekistan Airways,Uzbekistan,Y,True,True,True,True,150,151,1,51,52,1,22,23,1,0.326666666666667,0.33112582781457,0.0044591611479029,0.124266666666667,0.126968115433534,0.00270144876686698,8.04721030042919,7.87599309153713,-0.171217208892054
id:4292,4292,WB,Rwandair Express,Rwanda,Y,True,False,False,False,39,40,1,18,18,0,15,15,0,0.358974358974359,0.375,0.016025641025641,0.155818540433925,0.16625,0.0104314595660749,6.41772151898734,6.01503759398496,-0.402683925002379
id:410,410,2B,Aerocondor,Portugal,Y,True,False,False,False,40,40,0,16,16,0,2,2,0,0.175,0.175,0,0.08875,0.08875,0,11.2676056338028,11.2676056338028,0
id:1654,1654,2G,Cargoitalia,Italy,N,False,False,False,False,19,19,0,10,10,0,1,1,0,0.368421052631579,0.368421052631579,0,0.191135734072022,0.191135734072022,0,5.23188405797102,5.23188405797102,0
id:8359,8359,2I,Star Peru (2I),Peru,Y,False,False,False,False,18,18,0,8,8,0,1,1,0,0.277777777777778,0.277777777777778,0,0.166666666666667,0.166666666666667,0,6,6,0
id:470,470,2J,Air Burkina,Burkina Faso,Y,True,False,False,False,22,22,0,9,9,0,8,8,0,0.363636363636364,0.363636363636364,0,0.190082644628099,0.190082644628099,0,5.26086956521739,5.26086956521739,0
id:1338,1338,2K,Aerolineas Galapagos (Aerogal),Ecuador,Y,False,False,False,False,12,12,0,6,6,0,2,2,0,0.333333333333333,0.333333333333333,0,0.222222222222222,0.222222222222222,0,4.5,4.5,0
id:2750,2750,2L,Helvetic Airways,Switzerland,Y,False,False,False,False,14,14,0,9,9,0,7,7,0,0.428571428571429,0.428571428571429,0,0.224489795918367,0.224489795918367,0,4.45454545454545,4.45454545454545,0
id:3652,3652,2N,NextJet,Sweden,Y,True,False,False,False,41,41,0,19,19,0,3,3,0,0.317073170731707,0.317073170731707,0,0.130279595478882,0.130279595478882,0,7.67579908675799,7.67579908675799,0
id:146,146,2O,Air Salone,Sierra Leone,Y,False,False,False,False,2,2,0,3,3,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:1729,1729,2Z,Changan Airlines,China,N,True,False,False,False,46,46,0,19,19,0,1,1,0,0.152173913043478,0.152173913043478,0,0.0775047258979206,0.0775047258979206,0,12.9024390243902,12.9024390243902,0
id:10739,10739,3E,Air Choice One,United States,Y,False,False,False,False,10,10,0,5,5,0,1,1,0,0.3,0.3,0,0.22,0.22,0,4.54545454545454,4.54545454545454,0
id:16262,16262,3F,Fly Colombia ( Interliging Flights ),Colombia,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:595,595,3G,Atlant-Soyuz Airlines,Russia,Y,True,False,False,False,30,30,0,11,11,0,11,11,0,0.2,0.2,0,0.117777777777778,0.117777777777778,0,8.49056603773585,8.49056603773585,0
code:3H,,3H,,,,True,True,False,True,64,64,0,22,22,0,1,1,0,0.125,0.125,0,0.05810546875,0.05810546875,0,17.2100840336134,17.2100840336134,0
id:5521,5521,3J,Zip,Canada,N,False,False,False,False,5,5,0,5,5,0,5,5,0,0.6,0.6,0,0.44,0.44,0,2.27272727272727,2.27272727272727,0
id:3021,3021,3K,Jetstar Asia Airways,Singapore,Y,True,False,False,False,36,36,0,18,18,0,12,12,0,0.444444444444444,0.444444444444444,0,0.217592592592593,0.217592592592593,0,4.59574468085106,4.59574468085106,0
id:2916,2916,3L,Intersky,Austria,Y,True,False,False,False,26,26,0,15,15,0,5,5,0,0.230769230769231,0.230769230769231,0,0.118343195266272,0.118343195266272,0,8.45,8.45,0
id:20710,20710,3M,Silver Airways (3M),United States,Y,True,True,False,True,67,67,0,25,25,0,2,2,0,0.149253731343284,0.149253731343284,0,0.0697259968812653,0.0697259968812653,0,14.3418530351438,14.3418530351438,0
id:9818,9818,3O,Air Arabia Maroc,Morocco,Y,True,False,False,False,44,44,0,18,18,0,9,9,0,0.25,0.25,0,0.112603305785124,0.112603305785124,0,8.88073394495413,8.88073394495413,0
id:5002,5002,3P,Tiara Air,Aruba,Y,False,False,False,False,6,6,0,5,5,0,3,3,0,0.333333333333333,0.333333333333333,0,0.222222222222222,0.222222222222222,0,4.5,4.5,0
id:3545,3545,3R,Moskovia Airlines,Russia,Y,True,False,False,False,20,20,0,11,11,0,3,3,0,0.45,0.45,0,0.235,0.235,0,4.25531914893617,4.25531914893617,0
id:11741,11741,3S,Air Antilles Express,Guadeloupe,Y,True,False,False,False,24,24,0,11,11,0,9,9,0,0.291666666666667,0.291666666666667,0,0.152777777777778,0.152777777777778,0,6.54545454545455,6.54545454545455,0
id:4608,4608,3U,Sichuan Airlines,China,Y,True,True,True,True,388,388,0,83,83,0,9,9,0,0.139175257731959,0.139175257731959,0,0.0411706876394941,0.0411706876394941,0,24.2891255243627,24.2891255243627,0
id:20565,20565,4B,Boutique Air (Priv),United States,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:442,442,4D,Air Sinai,Egypt,Y,False,False,False,False,2,2,0,2,2,0,2,2,0,0.5,0.5,0,0.5,0.5,0,2,2,0
code:4E,,4E,,,,False,False,False,False,3,3,0,3,3,0,1,1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,3,3,0
id:2524,2524,4G,Gazpromavia,Russia,Y,True,False,False,False,20,20,0,10,10,0,2,2,0,0.3,0.3,0,0.16,0.16,0,6.25,6.25,0
id:8463,8463,4H,United Airways,Bangladesh,Y,True,False,False,False,32,32,0,15,15,0,8,8,0,0.40625,0.40625,0,0.1953125,0.1953125,0,5.12,5.12,0
id:29,29,4K,Askari Aviation,Pakistan,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:341,341,4N,Air North Charter - Canada,Canada,Y,False,False,False,False,13,13,0,7,7,0,1,1,0,0.307692307692308,0.307692307692308,0,0.183431952662722,0.183431952662722,0,5.45161290322581,5.45161290322581,0
id:17885,17885,4O,Interjet (ABC Aerolineas),Mexico,Y,True,True,True,True,112,112,0,43,43,0,6,6,0,0.357142857142857,0.357142857142857,0,0.145408163265306,0.145408163265306,0,6.87719298245614,6.87719298245614,0
id:10758,10758,4Q,Safi Airlines,Afghanistan,Y,False,False,False,False,14,14,0,6,6,0,4,4,0,0.357142857142857,0.357142857142857,0,0.224489795918367,0.224489795918367,0,4.45454545454545,4.45454545454545,0
id:1401,1401,4T,Belair Airlines,Switzerland,Y,False,False,False,False,12,12,0,7,7,0,6,6,0,0.416666666666667,0.416666666666667,0,0.236111111111111,0.236111111111111,0,4.23529411764706,4.23529411764706,0
id:2548,2548,4U,Germanwings,Germany,Y,True,True,True,True,470,470,0,104,104,0,26,26,0,0.140425531914894,0.140425531914894,0,0.0510819375282933,0.0510819375282933,0,19.5763913505849,19.5763913505849,0
code:4W,,4W,,,,False,False,False,False,15,15,0,9,9,0,1,1,0,0.4,0.4,0,0.217777777777778,0.217777777777778,0,4.59183673469388,4.59183673469388,0
id:1173,1173,4Y,Airbus France,France,N,False,False,False,False,19,19,0,14,14,0,1,1,0,0.368421052631579,0.368421052631579,0,0.18005540166205,0.18005540166205,0,5.55384615384615,5.55384615384615,0
id:1581,1581,5C,CAL Cargo Air Lines,Israel,Y,True,False,False,False,29,29,0,14,14,0,3,3,0,0.379310344827586,0.379310344827586,0,0.177170035671819,0.177170035671819,0,5.64429530201342,5.64429530201342,0
id:4496,4496,5G,Skyservice Airlines,Canada,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:8576,8576,5H,Fly540,Kenya,Y,False,False,False,False,18,18,0,9,9,0,3,3,0,0.333333333333333,0.333333333333333,0,0.172839506172839,0.172839506172839,0,5.78571428571429,5.78571428571429,0
id:1683,1683,5J,Cebu Pacific,Philippines,Y,True,True,True,True,184,184,0,56,56,0,15,15,0,0.277173913043478,0.277173913043478,0,0.107100661625709,0.107100661625709,0,9.33701047986762,9.33701047986762,0
id:4436,4436,5M,Sibaviatrans,Russia,Y,False,False,False,False,2,2,0,2,2,0,2,2,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:10650,10650,5P,Pal airlines,Chile,Y,False,False,False,False,4,4,0,4,4,0,1,1,0,0.25,0.25,0,0.25,0.25,0,4,4,0
id:18232,18232,5Q,BQB Lineas Aereas,Uruguay,Y,False,False,False,False,18,18,0,10,10,0,5,5,0,0.444444444444444,0.444444444444444,0,0.234567901234568,0.234567901234568,0,4.26315789473684,4.26315789473684,0
code:5U,,5U,,,,False,False,False,False,9,9,0,6,6,0,3,3,0,0.333333333333333,0.333333333333333,0,0.209876543209877,0.209876543209877,0,4.76470588235294,4.76470588235294,0
id:18946,18946,5Z,VivaColombia,Colombia,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:2850,2850,6E,IndiGo Airlines,India,Y,True,True,True,True,199,199,0,35,35,0,6,6,0,0.130653266331658,0.130653266331658,0,0.0588116461705512,0.0588116461705512,0,17.0034349506226,17.0034349506226,0
id:2954,2954,6H,Israir,Israel,Y,False,False,False,False,12,12,0,7,7,0,5,5,0,0.416666666666667,0.416666666666667,0,0.236111111111111,0.236111111111111,0,4.23529411764706,4.23529411764706,0
id:17095,17095,6I,Fly 6ix,Sierra Leone,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
code:6L,,6L,,,,False,False,False,False,12,12,0,6,6,0,1,1,0,0.416666666666667,0.416666666666667,0,0.25,0.25,0,4,4,0
id:1340,1340,6R,Alrosa Mirny Air Enterprise,Russia,Y,True,False,False,False,30,30,0,10,10,0,1,1,0,0.2,0.2,0,0.122222222222222,0.122222222222222,0,8.18181818181818,8.18181818181818,0
id:5813,5813,6T,Air Mandalay,Burma,Y,True,False,False,False,22,22,0,10,10,0,1,1,0,0.227272727272727,0.227272727272727,0,0.12396694214876,0.12396694214876,0,8.06666666666667,8.06666666666667,0
id:4805,4805,6W,Saratov Aviation Division,Russia,Y,False,False,False,False,10,10,0,6,6,0,3,3,0,0.5,0.5,0,0.3,0.3,0,3.33333333333333,3.33333333333333,0
id:11814,11814,6Y,SmartLynx Airlines,Latvia,Y,False,False,False,False,2,2,0,2,2,0,2,2,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:2994,2994,7C,Jeju Air,Republic of Korea,Y,True,False,False,False,33,33,0,15,15,0,7,7,0,0.303030303030303,0.303030303030303,0,0.133149678604224,0.133149678604224,0,7.51034482758621,7.51034482758621,0
id:563,563,7E,Aeroline GmbH,Germany,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:4388,4388,7G,Star Flyer,Japan,Y,False,False,False,False,6,6,0,4,4,0,1,1,0,0.5,0.5,0,0.333333333333333,0.333333333333333,0,3,3,0
id:18944,18944,7I,Insel Air (7I/INC) (Priv),Netherlands Antilles,Y,True,False,False,False,45,45,0,18,18,0,10,10,0,0.333333333333333,0.333333333333333,0,0.145679012345679,0.145679012345679,0,6.86440677966102,6.86440677966102,0
id:9531,9531,7J,Tajik Air,Tajikistan,Y,True,False,False,False,34,34,0,15,15,0,9,9,0,0.382352941176471,0.382352941176471,0,0.181660899653979,0.181660899653979,0,5.5047619047619,5.5047619047619,0
id:16615,16615,7M,Mongolian International Air Lines ,Mongolia,Y,False,False,False,False,8,8,0,5,5,0,1,1,0,0.25,0.25,0,0.21875,0.21875,0,4.57142857142857,4.57142857142857,0
id:1500,1500,7P,Metro Batavia,Indonesia,Y,False,False,False,False,12,12,0,7,7,0,2,2,0,0.333333333333333,0.333333333333333,0,0.180555555555556,0.180555555555556,0,5.53846153846154,5.53846153846154,0
id:1469,1469,7R,BRA-Transportes Aereos,Brazil,N,True,True,False,True,72,72,0,31,31,0,4,4,0,0.180555555555556,0.180555555555556,0,0.0733024691358025,0.0733024691358025,0,13.6421052631579,13.6421052631579,0
code:7S,,7S,,,,False,False,False,False,6,6,0,6,6,0,1,1,0,0.333333333333333,0.333333333333333,0,0.222222222222222,0.222222222222222,0,4.5,4.5,0
id:17408,17408,8B,BusinessAir,Thailand,Y,False,False,False,False,12,12,0,5,5,0,3,3,0,0.25,0.25,0,0.222222222222222,0.222222222222222,0,4.5,4.5,0
id:1109,1109,8D,Astair,Russian Federation,Y,False,False,False,False,2,2,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:1472,1472,8E,Bering Air,United States,Y,True,True,False,True,65,65,0,27,27,0,1,1,0,0.153846153846154,0.153846153846154,0,0.0688757396449704,0.0688757396449704,0,14.5189003436426,14.5189003436426,0
id:3534,3534,8I,Myway Airlines,Italy,Y,False,False,False,False,6,6,0,4,4,0,3,3,0,0.5,0.5,0,0.333333333333333,0.333333333333333,0,3,3,0
id:2942,2942,8L,Cargo Plus Aviation,United Arab Emirates,Y,True,True,True,True,130,130,0,45,45,0,2,2,0,0.223076923076923,0.223076923076923,0,0.0727810650887574,0.0727810650887574,0,13.739837398374,13.739837398374,0
id:3432,3432,8M,Maxair,Sweden,Y,False,False,False,False,12,12,0,7,7,0,7,7,0,0.5,0.5,0,0.291666666666667,0.291666666666667,0,3.42857142857143,3.42857142857143,0
id:3856,3856,8P,Pacific Coastal Airline,Canada,Y,True,False,False,False,30,30,0,13,13,0,1,1,0,0.333333333333333,0.333333333333333,0,0.151111111111111,0.151111111111111,0,6.61764705882353,6.61764705882353,0
id:3788,3788,8Q,Onur Air,Turkey,Y,True,False,False,False,36,36,0,19,19,0,5,5,0,0.444444444444444,0.444444444444444,0,0.217592592592593,0.217592592592593,0,4.59574468085106,4.59574468085106,0
id:5188,5188,8R,TRIP Linhas A,Brazil,Y,True,False,False,False,35,35,0,17,17,0,2,2,0,0.114285714285714,0.114285714285714,0,0.0742857142857143,0.0742857142857143,0,13.4615384615385,13.4615384615385,0
id:68,68,8T,Air Tindi,Canadian Territories,Y,False,False,False,False,10,10,0,6,6,0,1,1,0,0.5,0.5,0,0.3,0.3,0,3.33333333333333,3.33333333333333,0
id:32,32,8U,Afriqiyah Airways,Libya,Y,True,False,False,False,36,36,0,14,14,0,9,9,0,0.305555555555556,0.305555555555556,0,0.165123456790124,0.165123456790124,0,6.05607476635514,6.05607476635514,0
id:55,55,8V,Astral Aviation,Kenya,Y,True,False,False,False,28,28,0,14,14,0,1,1,0,0.214285714285714,0.214285714285714,0,0.102040816326531,0.102040816326531,0,9.8,9.8,0
id:15999,15999,9C,China SSS,China,Y,True,True,True,True,155,155,0,51,51,0,10,10,0,0.167741935483871,0.167741935483871,0,0.0648907388137357,0.0648907388137357,0,15.410519563823,15.410519563823,0
code:9D,,9D,,,,False,False,False,False,1,1,0,2,2,0,2,2,0,1,1,0,1,1,0,1,1,0
id:3976,3976,9E,Pinnacle Airlines,United States,Y,True,False,False,False,46,46,0,26,26,0,1,1,0,0.369565217391304,0.369565217391304,0,0.160680529300567,0.160680529300567,0,6.22352941176471,6.22352941176471,0
code:9M,,9M,,,,True,False,False,False,46,46,0,18,18,0,1,1,0,0.152173913043478,0.152173913043478,0,0.0775047258979206,0.0775047258979206,0,12.9024390243902,12.9024390243902,0
id:19810,19810,9N,Regional Air Iceland,Iceland,Y,False,False,False,False,16,16,0,7,7,0,4,4,0,0.4375,0.4375,0,0.2421875,0.2421875,0,4.12903225806452,4.12903225806452,0
id:3835,3835,9Q,PB Air,Thailand,Y,False,False,False,False,4,4,0,3,3,0,1,1,0,0.5,0.5,0,0.375,0.375,0,2.66666666666667,2.66666666666667,0
id:4691,4691,9R,SATENA,Colombia,Y,True,True,False,True,68,68,0,30,30,0,1,1,0,0.279411764705882,0.279411764705882,0,0.102508650519031,0.102508650519031,0,9.75527426160338,9.75527426160338,0
id:1073,1073,9U,Air Moldova,Moldova,Y,True,False,False,False,38,38,0,20,20,0,13,13,0,0.5,0.5,0,0.263157894736842,0.263157894736842,0,3.8,3.8,0
id:20004,20004,9V,Volotea Costa Rica,Costa Rica,Y,True,False,False,False,31,31,0,13,13,0,5,5,0,0.258064516129032,0.258064516129032,0,0.136316337148803,0.136316337148803,0,7.33587786259542,7.33587786259542,0
id:19804,19804,A2,All America,United States,Y,False,False,False,False,10,10,0,7,7,0,1,1,0,0.4,0.4,0,0.22,0.22,0,4.54545454545454,4.54545454545454,0
id:4550,4550,A4,Southern Winds Airlines,Argentina,Y,True,False,False,False,20,20,0,10,10,0,1,1,0,0.3,0.3,0,0.16,0.16,0,6.25,6.25,0
id:1203,1203,A5,Airlinair,France,Y,True,True,True,True,148,148,0,44,44,0,8,8,0,0.148648648648649,0.148648648648649,0,0.0536888239590942,0.0536888239590942,0,18.6258503401361,18.6258503401361,0
id:1392,1392,A8,Benin Golf Air,Benin,N,False,False,False,False,2,2,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,2,2,0
id:2538,2538,A9,Georgian Airways,Georgia,Y,False,False,False,False,18,18,0,10,10,0,7,7,0,0.388888888888889,0.388888888888889,0,0.197530864197531,0.197530864197531,0,5.0625,5.0625,0
id:43,43,ABJ,Abaet,Brazil,N,False,False,False,False,3,3,0,3,3,0,1,1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,3,3,0
id:794,794,AH,Air Algerie,Algeria,Y,True,True,True,True,226,226,0,63,63,0,26,26,0,0.252212389380531,0.252212389380531,0,0.0836400657843214,0.0836400657843214,0,11.9559925093633,11.9559925093633,0
id:576,576,AK,AirAsia,Malaysia,Y,True,True,True,True,180,180,0,58,58,0,15,15,0,0.305555555555556,0.305555555555556,0,0.114444444444444,0.114444444444444,0,8.7378640776699,8.7378640776699,0
id:16960,16960,AW,Asian Wings Airways,Burma,Y,False,False,False,False,6,6,0,4,4,0,2,2,0,0.5,0.5,0,0.333333333333333,0.333333333333333,0,3,3,0
id:2395,2395,B5,Flightline,United Kingdom,Y,True,False,False,False,26,26,0,14,14,0,3,3,0,0.269230769230769,0.269230769230769,0,0.130177514792899,0.130177514792899,0,7.68181818181818,7.68181818181818,0
id:3029,3029,B6,JetBlue Airways,United States,Y,True,True,True,True,399,399,0,86,86,0,22,22,0,0.160401002506266,0.160401002506266,0,0.0549933731572038,0.0549933731572038,0,18.1840091376356,18.1840091376356,0
id:543,543,B9,Air Bangladesh,Bangladesh,Y,True,False,False,False,44,44,0,14,14,0,1,1,0,0.272727272727273,0.272727272727273,0,0.134297520661157,0.134297520661157,0,7.44615384615385,7.44615384615385,0
id:4335,4335,BB,Seaborne Airlines,United States,Y,True,False,False,False,32,32,0,16,16,0,9,9,0,0.4375,0.4375,0,0.21484375,0.21484375,0,4.65454545454545,4.65454545454545,0
id:4740,4740,BC,Skymark Airlines,Japan,Y,True,True,False,True,58,58,0,14,14,0,1,1,0,0.137931034482759,0.137931034482759,0,0.0975029726516052,0.0975029726516052,0,10.2560975609756,10.2560975609756,0
id:1230,1230,BF,Aero-Service,Republic of the Congo,Y,False,False,False,False,4,4,0,3,3,0,1,1,0,0.5,0.5,0,0.375,0.375,0,2.66666666666667,2.66666666666667,0
id:1359,1359,BG,Biman Bangladesh Airlines,Bangladesh,Y,True,False,False,False,46,46,0,22,22,0,16,16,0,0.347826086956522,0.347826086956522,0,0.149338374291115,0.149338374291115,0,6.69620253164557,6.69620253164557,0
id:2692,2692,BH,Hawkair,Canada,Y,False,False,False,False,8,8,0,4,4,0,1,1,0,0.375,0.375,0,0.28125,0.28125,0,3.55555555555556,3.55555555555556,0
id:4255,4255,BI,Royal Brunei Airlines,Brunei,Y,True,False,False,False,30,30,0,17,17,0,12,12,0,0.433333333333333,0.433333333333333,0,0.208888888888889,0.208888888888889,0,4.78723404255319,4.78723404255319,0
id:3740,3740,BJ,Nouvel Air Tunisie,Tunisia,Y,True,False,False,False,35,35,0,16,16,0,5,5,0,0.171428571428571,0.171428571428571,0,0.0971428571428571,0.0971428571428571,0,10.2941176470588,10.2941176470588,0
id:4026,4026,BK,Potomac Air,United States,Y,True,True,True,True,106,106,0,38,38,0,2,2,0,0.169811320754717,0.169811320754717,0,0.0656817372730509,0.0656817372730509,0,15.2249322493225,15.2249322493225,0
id:3850,3850,BL,Jetstar Pacific,Vietnam,Y,False,False,False,False,18,18,0,8,8,0,1,1,0,0.388888888888889,0.388888888888889,0,0.209876543209877,0.209876543209877,0,4.76470588235294,4.76470588235294,0
id:312,312,BM,Air Sicilia,Italy,Y,True,False,False,False,34,34,0,20,20,0,8,8,0,0.176470588235294,0.176470588235294,0,0.0830449826989619,0.0830449826989619,0,12.0416666666667,12.0416666666667,0
id:683,683,BP,Air Botswana,Botswana,Y,True,False,False,False,24,24,0,8,8,0,4,4,0,0.291666666666667,0.291666666666667,0,0.173611111111111,0.173611111111111,0,5.76,5.76,0
