airline_key,airline_id,airline_code,airline_name,airline_country,airline_active,comparison_threshold_20,comparison_threshold_50,comparison_threshold_100,dashboard_default_eligible,top1_origin_share,top3_origin_share,origin_airport_hhi,effective_hubs,distinct_origin_airports
code:9D,,9D,,,,False,False,False,False,1,1,1,1,1
id:2260,2260,EW,Eurowings,Germany,Y,False,False,False,False,1,1,1,1,1
id:241,241,S2,Air Sahara,India,Y,False,False,False,False,1,1,1,1,1
id:146,146,2O,Air Salone,Sierra Leone,Y,False,False,False,False,0.5,1,0.5,2,2
id:16262,16262,3F,Fly Colombia ( Interliging Flights ),Colombia,Y,False,False,False,False,0.5,1,0.5,2,2
id:20565,20565,4B,Boutique Air (Priv),United States,Y,False,False,False,False,0.5,1,0.5,2,2
id:442,442,4D,Air Sinai,Egypt,Y,False,False,False,False,0.5,1,0.5,2,2
id:29,29,4K,Askari Aviation,Pakistan,Y,False,False,False,False,0.5,1,0.5,2,2
id:4496,4496,5G,Skyservice Airlines,Canada,Y,False,False,False,False,0.5,1,0.5,2,2
id:4436,4436,5M,Sibaviatrans,Russia,Y,False,False,False,False,0.5,1,0.5,2,2
id:18946,18946,5Z,VivaColombia,Colombia,Y,False,False,False,False,0.5,1,0.5,2,2
id:17095,17095,6I,Fly 6ix,Sierra Leone,Y,False,False,False,False,0.5,1,0.5,2,2
id:11814,11814,6Y,SmartLynx Airlines,Latvia,Y,False,False,False,False,0.5,1,0.5,2,2
id:563,563,7E,Aeroline GmbH,Germany,Y,False,False,False,False,0.5,1,0.5,2,2
id:1109,1109,8D,Astair,Russian Federation,Y,False,False,False,False,0.5,1,0.5,2,2
id:1392,1392,A8,Benin Golf Air,Benin,N,False,False,False,False,0.5,1,0.5,2,2
id:2881,2881,D6,Interair South Africa,South Africa,Y,False,False,False,False,0.5,1,0.5,2,2
id:9620,9620,GY,Gabon Airlines,Gabon,Y,False,False,False,False,0.5,1,0.5,2,2
id:2094,2094,H7,Eagle Air,Uganda,Y,False,False,False,False,0.5,1,0.5,2,2
id:319,319,HM,Air Seychelles,Seychelles,Y,False,False,False,False,0.5,1,0.5,2,2
id:1769,1769,HR,China United Airlines,China,Y,False,False,False,False,0.5,1,0.5,2,2
id:19944,19944,I4,International AirLink,Jamaica,Y,False,False,False,False,0.5,1,0.5,2,2
id:116,116,I9,Air Italy,Italy,Y,False,False,False,False,0.5,1,0.5,2,2
id:2731,2731,JB,Helijet,Canada,Y,False,False,False,False,0.5,1,0.5,2,2
id:109,109,KO,Alaska Central Express,United States,Y,False,False,False,False,0.5,1,0.5,2,2
id:3197,3197,LR,LACSA,Costa Rica,Y,False,False,False,False,0.5,1,0.5,2,2
id:3498,3498,MY,Midwest Airlines (Egypt),Egypt,Y,False,False,False,False,0.5,1,0.5,2,2
code:P1,,P1,,,,False,False,False,False,0.5,1,0.5,2,2
id:106,106,PE,Air Europe,Italy,Y,False,False,False,False,0.5,1,0.5,2,2
id:18700,18700,Q3,SOCHI AIR CHATER,Russia,Y,False,False,False,False,0.5,1,0.5,2,2
id:10,10,Q5,40-Mile Air,United States,Y,False,False,False,False,0.5,1,0.5,2,2
id:1048,1048,TD,Atlantis European Airways,Armenia,Y,False,False,False,False,0.5,1,0.5,2,2
id:2757,2757,UD,Hex'Air,France,Y,False,False,False,False,0.5,1,0.5,2,2
id:4165,4165,V4,Reem Air,Kyrgyzstan,N,False,False,False,False,0.5,1,0.5,2,2
id:1775,1775,X7,Chitaavia,Russia,N,False,False,False,False,0.5,1,0.5,2,2
id:17519,17519,YR,SENIC AIRLINES,United States,Y,False,False,False,False,0.5,1,0.5,2,2
id:1266,1266,Z3,Avient Aviation,Zimbabwe,Y,False,False,False,False,0.5,1,0.5,2,2
id:5521,5521,3J,Zip,Canada,N,False,False,False,False,0.6,1,0.44,2.27272727272727,3
code:EB,,EB,,,,False,False,False,False,0.6,1,0.44,2.27272727272727,3
id:641,641,FV,Rossiya-Russian Airlines,Russia,Y,False,False,False,False,0.6,1,0.44,2.27272727272727,3
id:3097,3097,RQ,Kam Air,Afghanistan,Y,False,False,False,False,0.6,1,0.44,2.27272727272727,3
id:3835,3835,9Q,PB Air,Thailand,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:1230,1230,BF,Aero-Service,Republic of the Congo,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:11963,11963,DZ,Starline.kz,Kazakhstan,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:2217,2217,E7,Estafeta Carga Aerea,Mexico,N,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:11806,11806,E9,Compagnie Africaine d\\'Aviation,Congo (Kinshasa),Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:1508,1508,J8,Berjaya Air,Malaysia,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:2419,2419,LF,FlyNordic,Sweden,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:1008,1008,LV,Albanian Airlines,Albania,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:3865,3865,LW,Pacific Wings,United States,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:3783,3783,N3,Omskavia Airline,Russia,N,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:3781,3781,OY,Omni Air International,United States,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:2541,2541,QB,Georgian National Airlines,Georgia,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:2104,2104,QU,East African,Uganda,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:1611,1611,UY,Cameroon Airlines,Cameroon,N,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:17023,17023,Y5,Asia Wings,Kazakhstan,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:19016,19016,ZM,Apache Air,United States,Y,False,False,False,False,0.5,1,0.375,2.66666666666667,3
id:4388,4388,7G,Star Flyer,Japan,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:3534,3534,8I,Myway Airlines,Italy,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:16960,16960,AW,Asian Wings Airways,Burma,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:20160,20160,E8,City Airways,Thailand,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:336,336,EL,Air Nippon,Japan,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:9784,9784,HK,Yangon Airways,Burma,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:16707,16707,HN,Hankook Airline,South Korea,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:42,42,M3,ABSA - Aerolinhas Brasileiras,Brazil,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:491,491,OS,Austrian Airlines,Austria,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:14061,14061,PQ,LSM Airlines,Russia,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:4735,4735,S3,Santa Barbara Airlines,Venezuela,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:5297,5297,VF,Valuair,Singapore,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:8809,8809,WP,Island Air (WP),United States,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
code:4E,,4E,,,,False,False,False,False,0.333333333333333,1,0.333333333333333,3,3
id:3201,3201,4M,LAN Argentina,Argentina,Y,False,False,False,False,0.333333333333333,1,0.333333333333333,3,3
id:43,43,ABJ,Abaet,Brazil,N,False,False,False,False,0.333333333333333,1,0.333333333333333,3,3
id:477,477,PJ,Air Saint Pierre,France,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:3834,3834,PV,PAN Air,Spain,Y,False,False,False,False,0.5,0.833333333333333,0.333333333333333,3,4
id:16844,16844,XV,BVI Airways,British Virgin Islands,Y,False,False,False,False,0.333333333333333,1,0.333333333333333,3,3
id:2324,2324,EF,Far Eastern Air Transport,Taiwan,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:10737,10737,J4,ALAK,Russia,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:998,998,JS,Air Koryo,Democratic People's Republic of Korea,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:397,397,JW,Arrow Air,United States,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:11808,11808,K8,Zambia Skyways,Zambia,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:896,896,NY,Air Iceland,Iceland,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
code:O4,,O4,,,,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:3969,3969,PI,Piedmont Airlines (1948-1989),United States,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:3637,3637,RA,Nepal Airlines,Nepal,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:17099,17099,S9,Starbow Airlines,Ghana,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:11948,11948,VQ,Viking Hellas,Greece,Y,False,False,False,False,0.5,0.75,0.3125,3.2,5
code:ZD,,ZD,,,,False,False,False,False,0.5,0.75,0.3125,3.2,5
id:2226,2226,RZ,Euro Exec Express,Sweden,Y,False,False,False,False,0.529411764705882,0.647058823529412,0.307958477508651,3.24719101123596,9
id:68,68,8T,Air Tindi,Canadian Territories,Y,False,False,False,False,0.5,0.7,0.3,3.33333333333333,6
id:9829,9829,CN,Canadian National Airways,Canada,Y,False,False,False,False,0.5,0.7,0.3,3.33333333333333,6
id:1441,1441,WW,bmibaby,United Kingdom,Y,False,False,False,False,0.5,0.7,0.3,3.33333333333333,6
id:4805,4805,6W,Saratov Aviation Division,Russia,Y,False,False,False,False,0.5,0.7,0.3,3.33333333333333,6
id:16963,16963,E5,Air Arabia Egypt,Egypt,Y,False,False,False,False,0.5,0.7,0.3,3.33333333333333,6
id:5523,5523,Z4,Zoom Airlines,Canada,Y,False,False,False,False,0.5,0.7,0.3,3.33333333333333,6
id:19610,19610,LT,Air Lituanica,Lithuania,Y,False,False,False,False,0.5,0.666666666666667,0.291666666666667,3.42857142857143,7
id:16660,16660,W4,AeroWorld ,Russia,Y,False,False,False,False,0.5,0.666666666666667,0.291666666666667,3.42857142857143,7
id:3432,3432,8M,Maxair,Sweden,Y,False,False,False,False,0.5,0.666666666666667,0.291666666666667,3.42857142857143,7
id:3342,3342,MJ,L,Argentina,Y,False,False,False,False,0.5,0.642857142857143,0.285714285714286,3.5,8
id:179,179,PL,Aeroper,Peru,Y,False,False,False,False,0.5,0.642857142857143,0.285714285714286,3.5,8
id:3805,3805,R2,Orenburg Airlines,Russia,Y,False,False,False,False,0.444444444444444,0.777777777777778,0.283950617283951,3.52173913043478,5
id:881,881,RC,Atlantic Airways,Faroe Islands,Y,False,False,False,False,0.444444444444444,0.777777777777778,0.283950617283951,3.52173913043478,5
id:2692,2692,BH,Hawkair,Canada,Y,False,False,False,False,0.375,0.875,0.28125,3.55555555555556,4
id:1750,1750,C8,Chicago Express,United States,N,False,False,False,False,0.375,0.875,0.28125,3.55555555555556,4
id:2896,2896,ID,Interlink Airlines,South Africa,Y,False,False,False,False,0.5,0.625,0.28125,3.55555555555556,9
id:3826,3826,OJ,Overland Airways,Nigeria,Y,False,False,False,False,0.375,0.875,0.28125,3.55555555555556,4
id:3618,3618,ON,Nauru Air Corporation,Nauru,Y,False,False,False,False,0.375,0.875,0.28125,3.55555555555556,4
id:426,426,QN,Air Armenia,Armenia,N,False,False,False,False,0.5,0.625,0.28125,3.55555555555556,9
id:5368,5368,RG,VRG Linhas Aereas,Brazil,Y,False,False,False,False,0.375,0.875,0.28125,3.55555555555556,4
id:5083,5083,T5,Turkmenistan Airlines,Turkmenistan,Y,False,False,False,False,0.5,0.625,0.28125,3.55555555555556,9
id:16133,16133,YT,Yeti Airways,Nepal,Y,False,False,False,False,0.5,0.625,0.28125,3.55555555555556,9
id:21012,21012,F5,Fly One,Moldova,Y,False,False,False,False,0.4,0.8,0.28,3.57142857142857,4
id:20963,20963,K3,Atlantic Air Cargo,United States,N,False,False,False,False,0.4,0.8,0.28,3.57142857142857,4
id:3123,3123,M5,Kenmore Air,United States,Y,False,False,False,False,0.4,0.8,0.28,3.57142857142857,4
id:1966,1966,D3,Daallo Airlines,Djibouti,Y,False,False,False,False,0.333333333333333,0.833333333333333,0.277777777777778,3.6,4
id:3547,3547,M9,Motor Sich,Ukraine,Y,False,False,False,False,0.333333333333333,0.833333333333333,0.277777777777778,3.6,4
id:10776,10776,S6,Salmon Air,United States,Y,False,False,False,False,0.333333333333333,0.833333333333333,0.277777777777778,3.6,4
id:2622,2622,TA,Grupo TACA,Costa Rica,Y,False,False,False,False,0.333333333333333,0.833333333333333,0.277777777777778,3.6,4
id:1669,1669,V3,Carpatair,Romania,Y,False,False,False,False,0.333333333333333,0.833333333333333,0.277777777777778,3.6,4
id:2774,2774,UO,Hong Kong Express Airways,Hong Kong SAR of China,Y,True,False,False,False,0.5,0.6,0.275,3.63636363636364,11
id:4234,4234,GZ,Air Rarotonga,Cook Islands,Y,False,False,False,False,0.454545454545455,0.727272727272727,0.272727272727273,3.66666666666667,6
id:10912,10912,J5,Alaska Seaplane Service,United States,Y,False,False,False,False,0.454545454545455,0.727272727272727,0.272727272727273,3.66666666666667,6
id:18543,18543,SX,SkyWork Airlines ,Switzerland,Y,True,False,False,False,0.5,0.583333333333333,0.270833333333333,3.69230769230769,13
id:3370,3370,W5,Mahan Air,Iran,Y,True,False,False,False,0.5,0.583333333333333,0.270833333333333,3.69230769230769,13
id:5982,5982,BX,Air Busan,Republic of Korea,Y,True,False,False,False,0.5,0.571428571428571,0.267857142857143,3.73333333333334,15
id:2993,2993,J9,Jazeera Airways,Kuwait,Y,True,False,False,False,0.5,0.566666666666667,0.266666666666667,3.75,16
id:897,897,2P,Air Philippines,Philippines,Y,True,False,False,False,0.5,0.5625,0.265625,3.76470588235294,17
id:246,246,M6,Amerijet International,United States,N,False,False,False,False,0.285714285714286,0.857142857142857,0.26530612244898,3.76923076923077,4
id:11857,11857,RL,Royal Falcon,Jordan,Y,False,False,False,False,0.428571428571429,0.714285714285714,0.26530612244898,3.76923076923077,5
id:2417,2417,D7,AirAsia X,Malaysia,Y,True,False,False,False,0.5,0.555555555555556,0.263888888888889,3.78947368421053,19
id:1073,1073,9U,Air Moldova,Moldova,Y,True,False,False,False,0.5,0.552631578947368,0.263157894736842,3.8,20
id:316,316,NX,Air Macau,Macao,Y,True,True,False,True,0.5,0.538461538461539,0.259615384615385,3.85185185185185,27
id:4936,4936,TR,Tiger Airways,Singapore,Y,True,True,False,True,0.5,0.527027027027027,0.256756756756757,3.89473684210526,38
id:3210,3210,LO,LOT Polish Airlines,Poland,Y,True,True,False,True,0.5,0.520833333333333,0.255208333333333,3.91836734693878,49
id:329,329,G9,Air Arabia,United Arab Emirates,Y,True,True,True,True,0.5,0.515625,0.25390625,3.93846153846154,65
id:1942,1942,CY,Cyprus Airways,Cyprus,Y,True,False,False,False,0.482758620689655,0.586206896551724,0.253269916765755,3.94835680751174,15
id:5097,5097,QS,Travel Service,Czech Republic,Y,True,True,False,True,0.492537313432836,0.552238805970149,0.251058142125195,3.98314108251996,33
id:2150,2150,LY,El Al Israel Airlines,Israel,Y,True,True,False,True,0.493150684931507,0.534246575342466,0.250516044285982,3.99176029962547,37
id:2773,2773,HX,Hong Kong Airlines,Hong Kong SAR of China,Y,True,False,False,False,0.489795918367347,0.530612244897959,0.250312369845897,3.99500831946755,26
id:2638,2638,GF,Gulf Air Bahrain,Bahrain,Y,True,True,False,True,0.493333333333333,0.52,0.250133333333333,3.99786780383795,39
id:10650,10650,5P,Pal airlines,Chile,Y,False,False,False,False,0.25,0.75,0.25,4,4
code:6L,,6L,,,,False,False,False,False,0.416666666666667,0.75,0.25,4,6
id:18828,18828,I8,IzAvia,Russia,Y,False,False,False,False,0.375,0.75,0.25,4,5
id:11794,11794,OC,Catovair,Mauritius,Y,False,False,False,False,0.375,0.75,0.25,4,5
id:608,608,UM,Air Zimbabwe,Zimbabwe,Y,False,False,False,False,0.25,0.75,0.25,4,4
id:18825,18825,Z9,Flightlink Tanzania,Tanzania,Y,False,False,False,False,0.25,0.75,0.25,4,4
id:2056,2056,KA,Dragonair,DRAGON,Y,True,True,False,True,0.489130434782609,0.521739130434783,0.245037807183365,4.08100289296047,47
id:1478,1478,B2,Belavia Belarusian Airlines,Belarus,Y,True,True,False,True,0.4875,0.525,0.244375,4.0920716112532,41
id:3490,3490,ME,Middle East Airlines,Lebanon,Y,True,True,False,True,0.483870967741935,0.548387096774194,0.244016649323621,4.09808102345416,30
id:197,197,J2,Azerbaijan Airlines,Azerbaijan,Y,True,True,False,True,0.48,0.56,0.2424,4.12541254125412,25
id:19810,19810,9N,Regional Air Iceland,Iceland,Y,False,False,False,False,0.4375,0.6875,0.2421875,4.12903225806452,8
id:4066,4066,P0,Proflight Commuter Services,Zambia,Y,False,False,False,False,0.4375,0.6875,0.2421875,4.12903225806452,8
id:3721,3721,U7,Northern Dene Airways,Canada,Y,False,False,False,False,0.4375,0.6875,0.2421875,4.12903225806452,8
id:3674,3674,DD,Nok Air,Thailand,Y,True,False,False,False,0.478260869565217,0.565217391304348,0.241965973534972,4.1328125,23
id:132,132,JA,Air Bosna,Bosnia and Herzegovina,Y,False,False,False,False,0.4,0.7,0.24,4.16666666666667,6
id:20686,20686,Q7,SkyBahamas Airlines,Bahamas,Y,False,False,False,False,0.4,0.7,0.24,4.16666666666667,6
id:3386,3386,TF,Malmö Aviation,Sweden,Y,False,False,False,False,0.4,0.7,0.24,4.16666666666667,6
id:2218,2218,OV,Estonian Air,Estonia,Y,True,False,False,False,0.461538461538462,0.576923076923077,0.236686390532544,4.225,14
id:1401,1401,4T,Belair Airlines,Switzerland,Y,False,False,False,False,0.416666666666667,0.666666666666667,0.236111111111111,4.23529411764706,7
id:2954,2954,6H,Israir,Israel,Y,False,False,False,False,0.416666666666667,0.666666666666667,0.236111111111111,4.23529411764706,7
id:20047,20047,E2,Eagle Atlantic Airlines,Ghana,Y,False,False,False,False,0.333333333333333,0.75,0.236111111111111,4.23529411764706,5
