airline_key,airline_id,airline_code,airline_name,airline_country,airline_active,comparison_threshold_20,comparison_threshold_50,comparison_threshold_100,dashboard_default_eligible,mean_route_distance_km,median_route_distance_km,p90_route_distance_km,valid_distance_route_presences,invalid_or_missing_distance_route_presences,domestic_route_presence_share,international_route_presence_share,distinct_country_count,origin_country_count,destination_country_count
id:397,397,JW,Arrow Air,United States,Y,False,False,False,False,1459.35379828723,1434.4121308462,2181.0228691677,8,0,0.5,0.5,3,3,3
id:1844,1844,KR,Comores Airlines,Comoros,Y,True,False,False,False,2198.35059525505,2034.16707688744,2965.70868814099,22,0,0,1,3,3,3
id:3783,3783,N3,Omskavia Airline,Russia,N,False,False,False,False,459.117634333972,459.117634333972,675.083913703626,4,0,0,1,3,3,3
id:17083,17083,NP,Nile Air,Egypt,Y,False,False,False,False,1219.16637757676,1283.31397709059,1615.94225255068,16,0,0,1,3,3,3
id:1539,1539,NT,Binter Canarias,Spain,Y,True,False,False,False,439.166078611513,242.213870267943,1482.89660572587,30,0,0.8,0.2,3,3,3
id:3811,3811,OX,Orient Thai Airlines,Thailand,Y,False,False,False,False,1360.60631869326,1689.39348362166,1700.85484846458,6,0,0.333333333333333,0.666666666666667,3,3,3
id:18169,18169,P4,Patriot Airways,United States,Y,True,False,False,False,253.864837752152,191.036943973935,361.343533078322,21,0,0.714285714285714,0.285714285714286,3,3,3
id:5016,5016,PM,Tropic Air,Belize,Y,False,False,False,False,302.359145538553,207.459443732823,698.557160711616,14,0,0.571428571428571,0.428571428571429,3,3,3
id:881,881,RC,Atlantic Airways,Faroe Islands,Y,False,False,False,False,907.016757713105,789.705849246347,1344.06901316115,9,0,0.111111111111111,0.888888888888889,3,3,3
id:10776,10776,S6,Salmon Air,United States,Y,False,False,False,False,199.598511508661,227.025358602422,243.151354964317,6,0,0.333333333333333,0.666666666666667,3,3,3
id:4356,4356,SY,Sun Country Airlines,United States,Y,True,False,False,False,1951.20863469082,2087.7686600472,2600.3635132888,38,0,0.842105263157895,0.157894736842105,3,3,3
id:2117,2117,T3,Eastern Airways,United Kingdom,Y,True,False,False,False,385.085229195968,372.481032712871,615.582001189705,30,0,0.866666666666667,0.133333333333333,3,3,3
id:4965,4965,T7,Twin Jet,France,Y,True,False,False,False,452.798303176834,455.555271824226,623.516955564739,22,0,0.727272727272727,0.272727272727273,3,3,3
id:1669,1669,V3,Carpatair,Romania,Y,False,False,False,False,1347.12452684775,1317.91747121732,1440.54397345449,6,0,0,1,3,3,3
id:1909,1909,XK,Corse-Mediterranee,France,Y,True,False,False,False,591.896723336453,517.430308880017,1002.46297487528,42,0,0.857142857142857,0.142857142857143,3,3,3
id:16844,16844,XV,BVI Airways,British Virgin Islands,Y,False,False,False,False,322.500670256649,337.607917804694,471.929238921881,6,0,0,1,3,3,3
id:17023,17023,Y5,Asia Wings,Kazakhstan,Y,False,False,False,False,1271.52646624668,1271.52646624668,1931.91214205078,4,0,0,1,3,3,3
id:9828,9828,YC,Ciel Canadien,Canada,Y,True,True,False,True,1361.99990797151,1147.21957241795,2250.57599173502,62,0,0.935483870967742,0.0645161290322581,3,3,3
id:603,603,Z8,Amaszonas,Bolivia,Y,True,False,False,False,416.968909737902,397.722070513312,611.007404109053,36,0,0.833333333333333,0.166666666666667,3,3,3
id:410,410,2B,Aerocondor,Portugal,Y,True,False,False,False,1106.31614275778,1106.16143541848,1511.86231448509,40,0,0.95,0.05,2,2,2
id:1338,1338,2K,Aerolineas Galapagos (Aerogal),Ecuador,Y,False,False,False,False,663.313151920301,728.03299819945,1081.10743259779,12,0,0.5,0.5,2,2,2
id:897,897,2P,Air Philippines,Philippines,Y,True,False,False,False,983.45392580086,647.581404420248,884.00616506483,32,0,0.9375,0.0625,2,2,2
id:20710,20710,3M,Silver Airways (3M),United States,Y,True,True,False,True,344.366456509023,317.559547495889,530.071457194326,67,0,0.671641791044776,0.328358208955224,2,2,2
id:442,442,4D,Air Sinai,Egypt,Y,False,False,False,False,392.487235310589,392.487235310589,392.487235310589,2,0,0,1,2,2,2
id:2524,2524,4G,Gazpromavia,Russia,Y,True,False,False,False,1553.21038138339,1670.58576993141,2204.63969932053,20,0,0.9,0.1,2,2,2
id:4436,4436,5M,Sibaviatrans,Russia,Y,False,False,False,False,85.0401880541951,85.0401880541951,85.0401880541951,2,0,0,1,2,2,2
id:11814,11814,6Y,SmartLynx Airlines,Latvia,Y,False,False,False,False,4507.42078622693,4507.42078622693,4507.42078622693,2,0,0,1,2,2,2
id:1500,1500,7P,Metro Batavia,Indonesia,Y,False,False,False,False,257.31895993201,263.957136592084,323.059420090932,11,1,0.818181818181818,0.181818181818182,2,2,2
id:2942,2942,8L,Cargo Plus Aviation,United Arab Emirates,Y,True,True,True,True,1086.80173135775,1078.36968417406,1883.48286726832,130,0,0.984615384615385,0.0153846153846153,2,2,2
id:5188,5188,8R,TRIP Linhas A,Brazil,Y,True,False,False,False,451.117890327455,410.379319293989,674.189138452847,35,0,0.942857142857143,0.0571428571428572,2,2,2
code:9D,,9D,,,,False,False,False,False,2772.19376054248,2772.19376054248,2772.19376054248,1,0,0,1,2,1,1
id:16960,16960,AW,Asian Wings Airways,Burma,Y,False,False,False,False,348.86927513523,400.511909240479,446.094317857877,6,0,0.666666666666667,0.333333333333333,2,2,2
id:4026,4026,BK,Potomac Air,United States,Y,True,True,True,True,949.152246009684,869.499633496976,1721.67706136705,106,0,0.962264150943396,0.0377358490566038,2,2,2
id:16508,16508,BU,Baikotovitchestrian Airlines ,American Samoa,Y,True,False,False,False,671.490538634527,583.183256061769,1225.15552657832,41,0,0.951219512195122,0.0487804878048781,2,2,2
id:221,221,CC,Air Atlanta Icelandic,Iceland,Y,False,False,False,False,291.921305883023,295.881022985717,393.011284362482,13,0,0.615384615384615,0.384615384615385,2,2,2
id:1308,1308,CG,Airlines PNG,Papua New Guinea,Y,True,True,False,True,403.211616729396,303.602419878073,735.384428326005,73,0,0.972602739726027,0.0273972602739726,2,2,2
id:20270,20270,D2,Severstal Air Company,Russia,Y,False,False,False,False,823.489038160587,738.070485988621,1318.87243911791,18,0,0.888888888888889,0.111111111111111,2,2,2
id:2881,2881,D6,Interair South Africa,South Africa,Y,False,False,False,False,1461.88062394218,1461.88062394218,1461.88062394218,2,0,0,1,2,2,2
id:3674,3674,DD,Nok Air,Thailand,Y,True,False,False,False,524.789319237852,524.128935251348,691.570623993539,46,0,0.956521739130435,0.0434782608695652,2,2,2
id:1954,1954,DX,DAT Danish Air Transport,Denmark,Y,False,False,False,False,229.957289678555,237.031980118016,375.751259692957,16,0,0.75,0.25,2,2,2
id:2217,2217,E7,Estafeta Carga Aerea,Mexico,N,False,False,False,False,476.09814621871,476.09814621871,573.802920681228,4,0,0.5,0.5,2,2,2
id:20160,20160,E8,City Airways,Thailand,Y,False,False,False,False,1678.90737701842,2054.16665225697,2290.98485480476,6,0,0.333333333333333,0.666666666666667,2,2,2
id:807,807,EN,Air Dolomiti,Italy,Y,False,False,False,False,518.748358863129,510.067616725457,857.925919502646,12,0,0,1,2,2,2
id:2260,2260,EW,Eurowings,Germany,Y,False,False,False,False,379.357426640726,379.357426640726,379.357426640726,1,0,0,1,2,1,1
id:2409,2409,F2,Fly Air,Turkey,N,False,False,False,False,252.958595448093,211.008298111272,462.088508885989,14,0,0.857142857142857,0.142857142857143,2,2,2
id:4044,4044,FE,Primaris Airlines,United States,N,False,False,False,False,1453.75572926398,1522.45348433517,1748.76862048087,16,2,0,1,2,2,2
id:641,641,FV,Rossiya-Russian Airlines,Russia,Y,False,False,False,False,1464.33716153629,1406.58145585514,1740.70592765338,5,0,0.4,0.6,2,2,2
id:690,690,GS,Air Foyle,United Kingdom,Y,True,True,True,True,803.291625324296,745.195595991762,1317.62734268674,348,10,0.982758620689655,0.0172413793103449,2,2,2
id:9620,9620,GY,Gabon Airlines,Gabon,Y,False,False,False,False,2942.82332353056,2942.82332353056,2942.82332353056,2,0,0,1,2,2,2
id:1769,1769,HR,China United Airlines,China,Y,False,False,False,False,189.496882375337,189.496882375337,189.496882375337,2,0,0,1,2,2,2
id:116,116,I9,Air Italy,Italy,Y,False,False,False,False,7200.60393185029,7200.60393185029,7200.60393185029,2,0,0,1,2,2,2
id:1508,1508,J8,Berjaya Air,Malaysia,Y,False,False,False,False,418.795467637555,418.795467637555,503.001954406889,4,0,0.5,0.5,2,2,2
id:3393,3393,JE,Mango,South Africa,Y,False,False,False,False,1144.24719884033,1040.56676536208,1644.62650357333,18,0,0.888888888888889,0.111111111111111,2,2,2
id:2264,2264,JN,Excel Airways,United Kingdom,Y,False,False,False,False,740.848521405407,803.578899464934,1001.41496679512,8,0,0.25,0.75,2,2,2
id:2419,2419,LF,FlyNordic,Sweden,Y,False,False,False,False,366.629214980709,366.629214980709,516.817878884831,4,0,0.5,0.5,2,2,2
id:1008,1008,LV,Albanian Airlines,Albania,Y,False,False,False,False,5865.67743920857,5865.67743920857,5870.69224612664,4,0,0,1,2,2,2
id:42,42,M3,ABSA - Aerolinhas Brasileiras,Brazil,Y,False,False,False,False,295.736941834871,343.820645892585,404.959291601535,6,0,0.666666666666667,0.333333333333333,2,2,2
id:15893,15893,M4,Marysya Airlines,Russia,Y,False,False,False,False,470.215160556346,421.515251488963,741.862465031156,19,0,0.894736842105263,0.105263157894737,2,2,2
id:3547,3547,M9,Motor Sich,Ukraine,Y,False,False,False,False,648.005401063492,622.551057262817,869.225886756846,6,0,0.666666666666667,0.333333333333333,2,2,2
id:896,896,NY,Air Iceland,Iceland,Y,False,False,False,False,569.807070157504,314.782781924592,1428.0985484312,8,0,0.75,0.25,2,2,2
id:4066,4066,P0,Proflight Commuter Services,Zambia,Y,False,False,False,False,450.737037947941,440.440739145654,598.496522210069,12,4,0.833333333333333,0.166666666666667,2,2,2
code:P2,,P2,,,,False,False,False,False,255.494567058265,220.953478991879,450.411477679339,15,0,0.866666666666667,0.133333333333333,2,2,2
id:4021,4021,PD,Porter Airlines,Canada,Y,True,False,False,False,667.575231615475,696.404669764585,947.248227738609,34,0,0.705882352941177,0.294117647058823,2,2,2
id:106,106,PE,Air Europe,Italy,Y,False,False,False,False,527.942145179838,527.942145179838,527.942145179838,2,0,0,1,2,2,2
id:477,477,PJ,Air Saint Pierre,France,Y,False,False,False,False,746.577089449317,605.448389151518,1358.83968551483,6,0,0,1,2,2,2
id:18700,18700,Q3,SOCHI AIR CHATER,Russia,Y,False,False,False,False,19.0804477833116,19.0804477833116,19.0804477833116,2,0,0,1,2,2,2
id:20686,20686,Q7,SkyBahamas Airlines,Bahamas,Y,False,False,False,False,220.690211195019,209.04989203077,309.831435495646,10,0,0.8,0.2,2,2,2
id:19305,19305,QG,Citilink Indonesia,Indonesia,Y,True,True,False,True,837.057734922747,853.413284622887,1426.81973597217,58,0,0.931034482758621,0.0689655172413793,2,2,2
id:1206,1206,QL,Aero Lanka,Sri Lanka,Y,False,False,False,False,449.546261006683,441.334638387245,621.464098416327,14,0,0.857142857142857,0.142857142857143,2,2,2
id:2104,2104,QU,East African,Uganda,Y,False,False,False,False,917.33742073551,917.33742073551,1100.08251367227,4,0,0,1,2,2,2
id:3805,3805,R2,Orenburg Airlines,Russia,Y,False,False,False,False,1567.82108765586,1687.23803788773,1794.75202688681,9,0,0.666666666666667,0.333333333333333,2,2,2
id:622,622,R7,Aserca Airlines,Venezuela,Y,True,False,False,False,394.609787208547,368.827296224012,530.523954911601,26,0,0.923076923076923,0.0769230769230769,2,2,2
id:17099,17099,S9,Starbow Airlines,Ghana,Y,False,False,False,False,314.683387010135,308.956312960429,446.094317857877,8,0,0.75,0.25,2,2,2
id:4454,4454,SJ,Sriwijaya Air,Indonesia,Y,True,True,True,True,806.736556648357,691.206362452794,1673.11187844864,106,0,0.981132075471698,0.0188679245283019,2,2,2
id:1048,1048,TD,Atlantis European Airways,Armenia,Y,False,False,False,False,2587.13287271925,2587.13287271925,2587.13287271925,2,0,0,1,2,2,2
id:3386,3386,TF,Malmö Aviation,Sweden,Y,False,False,False,False,633.879850412679,504.589881221842,1312.71428653394,10,0,0.8,0.2,2,2,2
id:338,338,TL,Airnorth,Australia,Y,True,False,False,False,815.048143265088,650.14243059278,1817.17486359995,33,0,0.939393939393939,0.0606060606060606,2,2,2
id:608,608,UM,Air Zimbabwe,Zimbabwe,Y,False,False,False,False,639.097096134418,618.807858798548,955.468853588368,12,0,0.5,0.5,2,2,2
id:15814,15814,UR,UTair-Express,Russia,Y,True,True,False,True,655.023367763486,657.406576262536,1036.84219450996,74,0,0.972972972972973,0.027027027027027,2,2,2
id:1611,1611,UY,Cameroon Airlines,Cameroon,N,False,False,False,False,773.470038018406,773.470038018406,936.930961257823,4,0,0,1,2,2,2
id:10800,10800,V9,Star1 Airlines,Lithuania,Y,False,False,False,False,188.434183034468,216.770442773612,293.716486689102,10,0,0.2,0.8,2,2,2
id:10646,10646,VB,Birmingham European,United Kingdom,N,True,True,True,True,907.948844845116,825.696802101823,1281.83577700094,102,0,0.980392156862745,0.0196078431372549,2,2,2
id:5297,5297,VF,Valuair,Singapore,Y,False,False,False,False,1309.96297540725,1376.14983341415,1671.50012353589,6,0,0,1,2,2,2
id:5651,5651,VJ,Royal Air Cambodge,Cambodia,Y,True,False,False,False,704.816558615359,631.06530044196,1104.80795288231,34,0,0.882352941176471,0.117647058823529,2,2,2
id:692,692,VT,Air Tahiti,French Polynesia,Y,True,True,False,True,350.032570253232,218.065595963695,732.475488456953,93,0,0.978494623655914,0.021505376344086,2,2,2
id:1290,1290,VW,Aeromar,Mexico,Y,True,False,False,False,529.187392238378,474.619923045874,767.336477585427,42,0,0.857142857142857,0.142857142857143,2,2,2
id:5331,5331,VX,Virgin America,United States,Y,True,True,False,True,2840.77617265444,3562.31960580994,4150.830925652,66,0,0.878787878787879,0.121212121212121,2,2,2
id:970,970,W9,Air Bagan,Myanmar,Y,True,False,False,False,407.960461580935,432.546073400275,573.789982445064,29,0,0.931034482758621,0.0689655172413793,2,2,2
id:4547,4547,WN,Southwest Airlines,United States,Y,True,True,True,True,1404.67669822869,1277.93281471395,2616.63479175616,1098,0,0.990892531876138,0.00910746812386154,2,2,2
id:1034,1034,XL,Aerolane,Ecuador,Y,False,False,False,False,1757.70635538968,1130.17733823173,4608.11384786717,12,0,0.666666666666667,0.333333333333333,2,2,2
id:5325,5325,Y4,Volaris,Mexico,Y,True,True,True,True,1633.54653654134,1599.96589387245,2591.00804956983,197,0,0.756345177664975,0.243654822335025,2,2,2
id:3148,3148,Y9,Kish Air,Iran,Y,True,False,False,False,556.277327470203,538.557286409985,1049.8992980598,21,0,0.80952380952381,0.19047619047619,2,2,2
id:19016,19016,ZM,Apache Air,United States,Y,False,False,False,False,1624.55956086531,1624.55956086531,2942.82332353056,4,0,0.5,0.5,2,2,2
id:1654,1654,2G,Cargoitalia,Italy,N,False,False,False,False,1102.29283756411,1134.53953219503,1860.01772073459,19,0,1,0,1,1,1
id:8359,8359,2I,Star Peru (2I),Peru,Y,False,False,False,False,430.714496450327,454.85906967349,595.657231353248,18,0,1,0,1,1,1
id:146,146,2O,Air Salone,Sierra Leone,Y,False,False,False,False,59.9362330047072,59.9362330047072,85.1779643744697,2,0,1,0,1,1,1
id:1729,1729,2Z,Changan Airlines,China,N,True,False,False,False,512.584128190492,502.417310591953,877.075084806447,46,0,1,0,1,1,1
id:10739,10739,3E,Air Choice One,United States,Y,False,False,False,False,257.804718998347,251.702594118334,325.275555706786,10,0,1,0,1,1,1
id:16262,16262,3F,Fly Colombia ( Interliging Flights ),Colombia,Y,False,False,False,False,26.4203342984056,26.4203342984056,26.4203342984056,2,0,1,0,1,1,1
code:3H,,3H,,,,True,True,False,True,344.720963332619,208.007858130755,790.211699972173,64,0,1,0,1,1,1
id:20565,20565,4B,Boutique Air (Priv),United States,Y,False,False,False,False,379.994798294088,379.994798294088,379.994798294088,2,0,1,0,1,1,1
code:4E,,4E,,,,False,False,False,False,48.925898259979,63.4526410797235,63.4526410797235,3,0,1,0,1,1,1
id:29,29,4K,Askari Aviation,Pakistan,Y,False,False,False,False,383.414689039668,383.414689039668,383.414689039668,2,0,1,0,1,1,1
id:341,341,4N,Air North Charter - Canada,Canada,Y,False,False,False,False,1422.44165907011,1483.32783195114,2815.34362593769,13,0,1,0,1,1,1
code:4W,,4W,,,,False,False,False,False,191.56712022924,173.261390434666,282.92630398959,15,0,1,0,1,1,1
id:1173,1173,4Y,Airbus France,France,N,False,False,False,False,78.3975832106124,63.9522032805113,154.374344741782,19,0,1,0,1,1,1
id:4496,4496,5G,Skyservice Airlines,Canada,Y,False,False,False,False,200.001598307334,200.001598307334,200.001598307334,2,0,1,0,1,1,1
id:503,503,5N,Aeroflot-Nord,Russia,Y,False,False,False,False,994.728839936208,994.879532566621,1350.28261676427,14,0,1,0,1,1,1
id:10650,10650,5P,Pal airlines,Chile,Y,False,False,False,False,822.861618453233,767.917950965675,1333.69577115418,4,0,1,0,1,1,1
id:1623,1623,5T,Canadian North,Canada,Y,True,False,False,False,680.038975487888,596.22690669027,1163.73144991115,44,0,1,0,1,1,1
id:18946,18946,5Z,VivaColombia,Colombia,Y,False,False,False,False,563.200954059715,563.200954059715,563.200954059715,2,0,1,0,1,1,1
id:17095,17095,6I,Fly 6ix,Sierra Leone,Y,False,False,False,False,195.349981630122,195.349981630122,195.349981630122,2,0,1,0,1,1,1
code:6L,,6L,,,,False,False,False,False,352.320187754593,346.143702707087,650.391279807941,12,0,1,0,1,1,1
id:1340,1340,6R,Alrosa Mirny Air Enterprise,Russia,Y,True,False,False,False,1805.00433156966,1276.49381235132,3920.64693908113,30,0,1,0,1,1,1
id:5813,5813,6T,Air Mandalay,Burma,Y,True,False,False,False,313.595989475806,265.967753933283,491.502879362086,22,0,1,0,1,1,1
id:563,563,7E,Aeroline GmbH,Germany,Y,False,False,False,False,178.296899244323,178.296899244323,178.296899244323,2,0,1,0,1,1,1
id:2354,2354,7F,First Air,Canada,Y,True,True,False,True,607.387691775425,421.903028613591,1220.74950034802,72,0,1,0,1,1,1
id:4388,4388,7G,Star Flyer,Japan,Y,False,False,False,False,711.459226102549,821.354948212958,881.3365304843,6,0,1,0,1,1,1
id:16726,16726,7H,Era Alaska,United States,Y,True,False,False,False,423.572611854293,424.491785355869,639.467403227563,24,0,1,0,1,1,1
id:16615,16615,7M,Mongolian International Air Lines ,Mongolia,Y,False,False,False,False,297.277495674207,333.176877866786,465.368787355159,8,0,1,0,1,1,1
code:7S,,7S,,,,False,False,False,False,74.0693463270677,63.4092096516864,109.875011356522,6,0,1,0,1,1,1
id:1109,1109,8D,Astair,Russian Federation,Y,False,False,False,False,135.668459305904,135.668459305904,135.668459305904,2,0,1,0,1,1,1
id:1472,1472,8E,Bering Air,United States,Y,True,True,False,True,125.013295145509,94.7428910197188,256.51964459118,65,0,1,0,1,1,1
id:3856,3856,8P,Pacific Coastal Airline,Canada,Y,True,False,False,False,300.18041209104,301.382212679215,537.38685602455,26,4,1,0,1,1,1
id:68,68,8T,Air Tindi,Canadian Territories,Y,False,False,False,False,228.443032320304,193.372128075364,361.869967986816,10,0,1,0,1,1,1
id:55,55,8V,Astral Aviation,Kenya,Y,True,False,False,False,208.478726215638,162.966299384812,407.155733515114,28,0,1,0,1,1,1
id:3976,3976,9E,Pinnacle Airlines,United States,Y,True,False,False,False,879.102838407836,819.175084428627,1675.77165484659,46,0,1,0,1,1,1
code:9M,,9M,,,,True,False,False,False,374.084959481516,363.096261811603,661.785270967685,46,0,1,0,1,1,1
id:3835,3835,9Q,PB Air,Thailand,Y,False,False,False,False,67.7735955368099,67.7735955368099,121.785014083388,4,0,1,0,1,1,1
id:4691,4691,9R,SATENA,Colombia,Y,True,True,False,True,371.195172153866,334.105562834606,634.064814195972,68,0,1,0,1,1,1
id:19804,19804,A2,All America,United States,Y,False,False,False,False,371.599759309729,364.207131730832,463.186374699244,10,0,1,0,1,1,1
id:4550,4550,A4,Southern Winds Airlines,Argentina,Y,True,False,False,False,413.94217483367,433.333909534623,556.650799985024,20,0,1,0,1,1,1
id:43,43,ABJ,Abaet,Brazil,N,False,False,False,False,392.972799042733,499.515714117568,541.663643568757,3,0,1,0,1,1,1
id:13983,13983,AD,Azul,Brazil,Y,True,True,True,True,699.623876062497,532.585787338787,1452.16404317531,391,0,1,0,1,1,1
id:543,543,B9,Air Bangladesh,Bangladesh,Y,True,False,False,False,757.553636238159,727.078965342464,1151.41000023697,44,0,1,0,1,1,1
id:4740,4740,BC,Skymark Airlines,Japan,Y,True,True,False,True,828.796075499294,819.826717009394,1335.5921637831,58,0,1,0,1,1,1
id:1230,1230,BF,Aero-Service,Republic of the Congo,Y,False,False,False,False,838.074403612981,838.074403612981,1047.35972393268,4,0,1,0,1,1,1
id:2692,2692,BH,Hawkair,Canada,Y,False,False,False,False,557.229579343851,688.170753552125,754.591714827415,8,0,1,0,1,1,1
id:3850,3850,BL,Jetstar Pacific,Vietnam,Y,False,False,False,False,664.998819642291,628.397629985948,1126.49266039155,18,0,1,0,1,1,1
id:3613,3613,CE,Nationwide Airlines,South Africa,Y,False,False,False,False,383.00505262089,368.758144700664,491.718003804389,10,0,1,0,1,1,1
id:9829,9829,CN,Canadian National Airways,Canada,Y,False,False,False,False,1245.35130571038,1110.53859285874,1761.19239670403,8,2,1,0,1,1,1
id:2585,2585,DC,Golden Air,Sweden,Y,False,False,False,False,359.897812301023,378.107278523703,432.021475456525,18,0,1,0,1,1,1
id:11963,11963,DZ,Starline.kz,Kazakhstan,Y,False,False,False,False,1060.29602266585,1060.29602266585,1104.35599080458,4,0,1,0,1,1,1
id:2324,2324,EF,Far Eastern Air Transport,Taiwan,Y,False,False,False,False,867.878337381483,847.799757306953,1247.06790008154,8,0,1,0,1,1,1
id:2193,2193,EU,Empresa Ecuatoriana De Aviacion,Ecuador,Y,True,True,False,True,1014.86760613304,964.345166373085,1562.91069202711,76,0,1,0,1,1,1
id:21012,21012,F5,Fly One,Moldova,Y,False,False,False,False,326.28425506408,316.651359832155,354.931478329524,5,0,1,0,1,1,1
id:2826,2826,FW,Ibex Airlines,Japan,Y,True,False,False,False,587.107714390075,522.149840354605,1018.64927976322,32,0,1,0,1,1,1
id:35,35,G4,Allegiant Air,United States,Y,True,True,True,True,1535.64817846499,1557.80768020881,2207.56257410022,378,0,1,0,1,1,1
id:15837,15837,G5,Huaxia,China,Y,True,True,False,True,581.139528891617,541.236004714017,1004.96713990908,86,4,1,0,1,1,1
id:2575,2575,G8,Go Air,India,Y,True,True,False,True,927.254074160551,911.329750622262,1475.00689111461,77,0,1,0,1,1,1
id:14118,14118,GK,Genesis,Pakistan,Y,True,False,False,False,852.629425428451,809.216405539848,1169.48422311671,28,0,1,0,1,1,1
id:1492,1492,GQ,Big Sky Airlines,United States,N,True,False,False,False,270.009003555562,258.530710953576,529.601230675927,36,0,1,0,1,1,1
id:386,386,GV,Aero Flight,Germany,Y,True,False,False,False,152.157664075338,104.682824136817,303.068141327352,26,0,1,0,1,1,1
id:4234,4234,GZ,Air Rarotonga,Cook Islands,Y,False,False,False,False,245.992009003593,263.768914098266,282.1647587185,11,0,1,0,1,1,1
id:2094,2094,H7,Eagle Air,Uganda,Y,False,False,False,False,375.004728041078,375.004728041078,375.004728041078,2,0,1,0,1,1,1
id:2765,2765,HD,Hokkaido International Airlines,Japan,Y,True,False,False,False,826.565475709879,841.304427439566,1064.4577945483,26,0,1,0,1,1,1
id:319,319,HM,Air Seychelles,Seychelles,Y,False,False,False,False,43.7276452665831,43.7276452665831,43.7276452665831,2,0,1,0,1,1,1
id:16707,16707,HN,Hankook Airline,South Korea,Y,False,False,False,False,467.893794691492,462.694487276033,641.956471395467,6,0,1,0,1,1,1
code:HS,,HS,,,,False,False,False,False,300.67846449649,294.44460984267,478.829218202405,18,0,1,0,1,1,1
id:2748,2748,HW,Hello,Switzerland,Y,False,False,False,False,231.507123007527,136.11844438447,535.821647781532,10,0,1,0,1,1,1
id:19944,19944,I4,International AirLink,Jamaica,Y,False,False,False,False,89.3780504859775,89.3780504859775,89.3780504859775,2,0,1,0,1,1,1
id:10955,10955,I6,MexicanaLink,Mexico,Y,True,False,False,False,787.691963935142,724.614777589338,1095.98374700034,20,0,1,0,1,1,1
id:18828,18828,I8,IzAvia,Russia,Y,False,False,False,False,1133.08033494727,1180.63188455147,1723.77848306565,8,0,1,0,1,1,1
id:2896,2896,ID,Interlink Airlines,South Africa,Y,False,False,False,False,1585.55278969786,1120.08839641867,3081.64442572007,16,0,1,0,1,1,1
id:10121,10121,IL,Illinois Airways,United States,N,True,False,False,False,407.68995199645,421.080662325878,590.471153483587,22,0,1,0,1,1,1
id:3734,3734,J3,Northwestern Air,Canada,Y,False,False,False,False,432.979727713496,401.02329974318,781.162387212203,18,0,1,0,1,1,1
id:10737,10737,J4,ALAK,Russia,Y,False,False,False,False,870.76161693965,858.812702227996,1110.46962956199,8,0,1,0,1,1,1
id:10912,10912,J5,Alaska Seaplane Service,United States,Y,False,False,False,False,87.1379486220675,94.6728211645953,130.019123785901,11,0,1,0,1,1,1
id:2731,2731,JB,Helijet,Canada,Y,False,False,False,False,98.7883045660718,98.7883045660718,98.7883045660718,2,0,1,0,1,1,1
id:6557,6557,JD,Japan Air System,Japan,Y,True,True,True,True,1195.15916451362,1135.14547932068,1929.21222426609,214,0,1,0,1,1,1
id:13200,13200,JH,Fuji Dream Airlines,Japan,Y,False,False,False,False,616.526149166993,620.272589701732,837.925570468596,18,0,1,0,1,1,1
id:1434,1434,JV,Bearskin Lake Air Service,Canada,Y,True,False,False,False,267.293345909826,220.536573216219,535.548285195341,39,0,1,0,1,1,1
id:20963,20963,K3,Atlantic Air Cargo,United States,N,False,False,False,False,57.4346292011613,72.4772134615089,82.61771567619,5,0,1,0,1,1,1
id:10765,10765,K5,SeaPort Airlines,United States,Y,True,False,False,False,209.424842357384,209.887908943444,367.2124534811,39,0,1,0,1,1,1
id:11808,11808,K8,Zambia Skyways,Zambia,Y,False,False,False,False,164.810199614101,155.618042403084,260.942803790746,8,0,1,0,1,1,1
id:10741,10741,KN,China United,China,Y,True,True,False,True,1050.16334018037,1026.67805217447,1839.48033667897,98,0,1,0,1,1,1
id:109,109,KO,Alaska Central Express,United States,Y,False,False,False,False,312.161150465661,312.161150465661,312.161150465661,2,0,1,0,1,1,1
id:3935,3935,KS,Peninsula Airways,United States,Y,True,False,False,False,590.61227169295,518.589736090004,1229.41898062312,28,0,1,0,1,1,1
id:13704,13704,KY,KSY,Greece,Y,True,True,False,True,1129.47684989407,1139.4877193488,1813.37408222421,50,0,1,0,1,1,1
id:3287,3287,LM,Linhas A,Mozambique,Y,True,False,False,False,29.3408069169929,26.9753322548847,44.7068489933843,20,0,1,0,1,1,1
id:3197,3197,LR,LACSA,Costa Rica,Y,False,False,False,False,55.6481693977115,55.6481693977115,85.2464947946829,2,0,1,0,1,1,1
id:3865,3865,LW,Pacific Wings,United States,Y,False,False,False,False,234.495407923853,234.495407923853,370.684033053589,4,0,1,0,1,1,1
id:3123,3123,M5,Kenmore Air,United States,Y,False,False,False,False,101.088041556641,110.930550532228,132.210205245338,5,0,1,0,1,1,1
id:246,246,M6,Amerijet International,United States,N,False,False,False,False,316.838826132932,242.969028928852,468.61546856782,7,0,1,0,1,1,1
id:1829,1829,MN,Comair,South Africa,Y,False,False,False,False,945.112103678196,1040.56676536208,1275.24352461648,14,0,1,0,1,1,1
id:502,502,MO,Abu Dhabi Amiri Flight,United Arab Emirates,Y,True,False,False,False,472.887779778659,290.901053189405,1002.83038823197,47,0,1,0,1,1,1
id:3437,3437,MW,Maya Island Air,Belize,Y,False,False,False,False,104.82507576391,127.505657664423,153.202010769512,19,0,1,0,1,1,1
